2025-05-08 16:28:04.314196: I external/local_tsl/tsl/cuda/cudart_stub.cc:32] Could not find cuda drivers on your machine, GPU will not be used.
2025-05-08 16:28:04.318607: I external/local_tsl/tsl/cuda/cudart_stub.cc:32] Could not find cuda drivers on your machine, GPU will not be used.
2025-05-08 16:28:04.376881: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
2025-05-08 16:28:05.969189: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Could not find TensorRT
Using GPU cuda
2025-05-08 16:28:07.285771: W tensorflow/core/common_runtime/gpu/gpu_device.cc:2251] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
atker_path: bert-base-uncased
target_path: llama-guard-3-8b
save_to_path: /usa/taikun/07_transencoder/attack-genai/trained_attacker
len_doc_max: 512
atk_what: doc
num_doc_masks: 10
alpha: 0.7
server_url: http://infodeep:8001/v1
/usa/taikun/miniconda3/envs/03_transf_py311/lib/python3.11/site-packages/huggingface_hub/file_download.py:1132: FutureWarning: `resume_download` is deprecated and will be removed in version 1.0.0. Downloads always resume when possible. If you want to force a new download, use `force_download=True`.
  warnings.warn(
Attacker Base: bert-base-uncased
Vocabulary Size: 30522
Attack strategy: doc
Map:   0%|          | 0/1000 [00:00<?, ? examples/s]
Map: 100%|██████████| 1000/1000 [00:01<00:00, 926.53 examples/s]
Map: 100%|██████████| 1000/1000 [00:01<00:00, 912.10 examples/s]
Training data size: 15926
Validation data size: 100
Evaluation data size: 1000
Class distribution in each split:
Training: {'jailbreak': tensor(1202), 'regular': tensor(14724), 'total': 15926}
Validation: {'jailbreak': tensor(7), 'regular': tensor(93), 'total': 100}
Evaluation: {'jailbreak': tensor(75), 'regular': tensor(925), 'total': 1000}
Number of batches in training dataloader: 996
Number of batches in validation dataloader: 7
Number of batches in evaluation dataloader: 1000
Some weights of the model checkpoint at bert-base-uncased were not used when initializing BertForMaskedLM: ['bert.pooler.dense.bias', 'cls.seq_relationship.bias', 'bert.pooler.dense.weight', 'cls.seq_relationship.weight']
- This IS expected if you are initializing BertForMaskedLM from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForMaskedLM from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
Training:   0%|          | 0/9960 [00:00<?, ?step/s]
Training:   0%|          | 1/9960 [00:13<38:38:36, 13.97s/step]
Training:   0%|          | 1/9960 [00:14<38:38:36, 13.97s/step, epoch=1/10, batch=1/996, loss=0.8063]evaluating...
Step: 0, Training Loss: 0.8063, Training Accuracy: 0.6875, Validation Accuracy: 0.8300, 
train src:  function as an ad analyst. evaluate the ad concept. my product / service is { { product / service : } }, and my audience is { { audience : } } analyze its effectiveness in terms of creativity, relevan
train gen:  function as an advertising analyst. evaluate my ad concept. my product / service is { { product : : : } }, while my audience is { { audience : } } analyze its quality in terms of creativity, relevance
train lab:  0
val src:  as an ai mentor, help me navigate through common workplace challenges such as maintaining work - life balance, handling workplace conflict, and managing stress. provide solutions and best practices th
val gen:  as an ai mentor, help me navigate through common workplace difficulties such as maintaining work - life balance, handling crisis crisis, and managing stress [ provide unique file business practices th
val lab:  0
Model saved at step 0 with accuracy: 0.8300, path: /usa/taikun/07_transencoder/attack-genai/trained_attacker/attacker_05082025_162758_llama-guard_doc_0.7_0_0_0.8300.pth
Training:   0%|          | 2/9960 [00:40<58:23:18, 21.11s/step, epoch=1/10, batch=1/996, loss=0.8063]
Training:   0%|          | 2/9960 [00:40<58:23:18, 21.11s/step, epoch=1/10, batch=2/996, loss=0.2533]
Training:   0%|          | 3/9960 [00:45<38:19:10, 13.85s/step, epoch=1/10, batch=2/996, loss=0.2533]
Training:   0%|          | 3/9960 [00:46<38:19:10, 13.85s/step, epoch=1/10, batch=3/996, loss=0.5132]
Training:   0%|          | 4/9960 [00:51<30:08:35, 10.90s/step, epoch=1/10, batch=3/996, loss=0.5132]
Training:   0%|          | 4/9960 [00:53<30:08:35, 10.90s/step, epoch=1/10, batch=4/996, loss=0.3246]
Training:  28%|██▊       | 2747/9960 [6:19:11<14:08:22,  7.06s/step, epoch=3/10, batch=755/996, loss=0.0000]
Training:  28%|██▊       | 2748/9960 [6:19:16<14:37:56,  7.30s/step, epoch=3/10, batch=755/996, loss=0.0000]
Training:  28%|██▊       | 2748/9960 [6:19:19<14:37:56,  7.30s/step, epoch=3/10, batch=756/996, loss=0.0000]
Training:  28%|██▊       | 2749/9960 [6:19:26<15:51:05,  7.91s/step, epoch=3/10, batch=756/996, loss=0.0000]
Training:  28%|██▊       | 2749/9960 [6:19:28<15:51:05,  7.91s/step, epoch=3/10, batch=757/996, loss=0.0000]
Training:  28%|██▊       | 2750/9960 [6:19:34<15:52:45,  7.93s/step, epoch=3/10, batch=757/996, loss=0.0000]
Training:  28%|██▊       | 2750/9960 [6:19:36<15:52:45,  7.93s/step, epoch=3/10, batch=758/996, loss=0.0000]
Training:  28%|██▊       | 2751/9960 [6:19:43<16:23:20,  8.18s/step, epoch=3/10, batch=758/996, loss=0.0000]
Training:  28%|██▊       | 2751/9960 [6:19:45<16:23:20,  8.18s/step, epoch=3/10, batch=759/996, loss=0.0000]
Training:  28%|██▊       | 2752/9960 [6:19:50<16:08:37,  8.06s/step, epoch=3/10, batch=759/996, loss=0.0000]
Training:  28%|██▊       | 2752/9960 [6:19:53<16:08:37,  8.06s/step, epoch=3/10, batch=760/996, loss=0.0000]
Training:  28%|██▊       | 2753/9960 [6:19:59<16:25:58,  8.21s/step, epoch=3/10, batch=760/996, loss=0.0000]
Training:  28%|██▊       | 2753/9960 [6:20:01<16:25:58,  8.21s/step, epoch=3/10, batch=761/996, loss=0.0000]
Training:  28%|██▊       | 2754/9960 [6:20:07<16:21:36,  8.17s/step, epoch=3/10, batch=761/996, loss=0.0000]
Training:  28%|██▊       | 2754/9960 [6:20:09<16:21:36,  8.17s/step, epoch=3/10, batch=762/996, loss=0.0000]
Training:  28%|██▊       | 2755/9960 [6:20:15<16:08:10,  8.06s/step, epoch=3/10, batch=762/996, loss=0.0000]
Training:  28%|██▊       | 2755/9960 [6:20:17<16:08:10,  8.06s/step, epoch=3/10, batch=763/996, loss=0.0000]
Training:  28%|██▊       | 2756/9960 [6:20:22<15:53:36,  7.94s/step, epoch=3/10, batch=763/996, loss=0.0000]
Training:  28%|██▊       | 2756/9960 [6:20:25<15:53:36,  7.94s/step, epoch=3/10, batch=764/996, loss=0.0000]
Training:  28%|██▊       | 2757/9960 [6:20:31<16:05:30,  8.04s/step, epoch=3/10, batch=764/996, loss=0.0000]
Training:  28%|██▊       | 2757/9960 [6:20:33<16:05:30,  8.04s/step, epoch=3/10, batch=765/996, loss=0.0000]
Training:  28%|██▊       | 2758/9960 [6:20:38<15:47:38,  7.89s/step, epoch=3/10, batch=765/996, loss=0.0000]
Training:  28%|██▊       | 2758/9960 [6:20:41<15:47:38,  7.89s/step, epoch=3/10, batch=766/996, loss=0.0000]
Training:  28%|██▊       | 2759/9960 [6:20:45<15:05:30,  7.54s/step, epoch=3/10, batch=766/996, loss=0.0000]
Training:  28%|██▊       | 2759/9960 [6:20:48<15:05:30,  7.54s/step, epoch=3/10, batch=767/996, loss=0.0000]
Training:  28%|██▊       | 2760/9960 [6:20:53<15:25:33,  7.71s/step, epoch=3/10, batch=767/996, loss=0.0000]
Training:  28%|██▊       | 2760/9960 [6:20:55<15:25:33,  7.71s/step, epoch=3/10, batch=768/996, loss=0.0000]
Training:  28%|██▊       | 2761/9960 [6:21:03<16:43:06,  8.36s/step, epoch=3/10, batch=768/996, loss=0.0000]
Training:  28%|██▊       | 2761/9960 [6:21:05<16:43:06,  8.36s/step, epoch=3/10, batch=769/996, loss=0.0000]
Training:  28%|██▊       | 2762/9960 [6:21:12<16:56:18,  8.47s/step, epoch=3/10, batch=769/996, loss=0.0000]
Training:  28%|██▊       | 2762/9960 [6:21:14<16:56:18,  8.47s/step, epoch=3/10, batch=770/996, loss=0.0000]
Training:  28%|██▊       | 2763/9960 [6:21:18<15:52:13,  7.94s/step, epoch=3/10, batch=770/996, loss=0.0000]
Training:  28%|██▊       | 2763/9960 [6:21:21<15:52:13,  7.94s/step, epoch=3/10, batch=771/996, loss=0.0000]
Training:  28%|██▊       | 2764/9960 [6:21:27<16:04:22,  8.04s/step, epoch=3/10, batch=771/996, loss=0.0000]
Training:  28%|██▊       | 2764/9960 [6:21:29<16:04:22,  8.04s/step, epoch=3/10, batch=772/996, loss=0.0000]
Training:  28%|██▊       | 2765/9960 [6:21:35<16:04:36,  8.04s/step, epoch=3/10, batch=772/996, loss=0.0000]
Training:  28%|██▊       | 2765/9960 [6:21:37<16:04:36,  8.04s/step, epoch=3/10, batch=773/996, loss=0.0000]
Training:  28%|██▊       | 2766/9960 [6:21:43<16:28:57,  8.25s/step, epoch=3/10, batch=773/996, loss=0.0000]
Training:  28%|██▊       | 2766/9960 [6:21:46<16:28:57,  8.25s/step, epoch=3/10, batch=774/996, loss=0.0000]
Training:  28%|██▊       | 2767/9960 [6:21:53<17:00:00,  8.51s/step, epoch=3/10, batch=774/996, loss=0.0000]
Training:  28%|██▊       | 2767/9960 [6:21:55<17:00:00,  8.51s/step, epoch=3/10, batch=775/996, loss=0.0000]
Training:  28%|██▊       | 2768/9960 [6:22:00<16:09:18,  8.09s/step, epoch=3/10, batch=775/996, loss=0.0000]
Training:  28%|██▊       | 2768/9960 [6:22:02<16:09:18,  8.09s/step, epoch=3/10, batch=776/996, loss=0.0000]
Training:  28%|██▊       | 2769/9960 [6:22:09<16:38:37,  8.33s/step, epoch=3/10, batch=776/996, loss=0.0000]
Training:  28%|██▊       | 2769/9960 [6:22:11<16:38:37,  8.33s/step, epoch=3/10, batch=777/996, loss=0.0000]
Training:  28%|██▊       | 2770/9960 [6:22:16<16:04:26,  8.05s/step, epoch=3/10, batch=777/996, loss=0.0000]
Training:  28%|██▊       | 2770/9960 [6:22:19<16:04:26,  8.05s/step, epoch=3/10, batch=778/996, loss=0.0000]
Training:  28%|██▊       | 2771/9960 [6:22:25<16:26:20,  8.23s/step, epoch=3/10, batch=778/996, loss=0.0000]
Training:  28%|██▊       | 2771/9960 [6:22:27<16:26:20,  8.23s/step, epoch=3/10, batch=779/996, loss=0.0000]
Training:  28%|██▊       | 2772/9960 [6:22:32<15:41:45,  7.86s/step, epoch=3/10, batch=779/996, loss=0.0000]
Training:  28%|██▊       | 2772/9960 [6:22:34<15:41:45,  7.86s/step, epoch=3/10, batch=780/996, loss=0.0000]
Training:  28%|██▊       | 2773/9960 [6:22:41<16:22:50,  8.21s/step, epoch=3/10, batch=780/996, loss=0.0000]
Training:  28%|██▊       | 2773/9960 [6:22:43<16:22:50,  8.21s/step, epoch=3/10, batch=781/996, loss=0.0000]
Training:  28%|██▊       | 2774/9960 [6:22:49<16:36:20,  8.32s/step, epoch=3/10, batch=781/996, loss=0.0000]
Training:  28%|██▊       | 2774/9960 [6:22:51<16:36:20,  8.32s/step, epoch=3/10, batch=782/996, loss=0.0000]
Training:  28%|██▊       | 2775/9960 [6:22:57<16:03:55,  8.05s/step, epoch=3/10, batch=782/996, loss=0.0000]
Training:  28%|██▊       | 2775/9960 [6:22:59<16:03:55,  8.05s/step, epoch=3/10, batch=783/996, loss=0.0000]
Training:  28%|██▊       | 2776/9960 [6:23:05<15:57:55,  8.00s/step, epoch=3/10, batch=783/996, loss=0.0000]
Training:  28%|██▊       | 2776/9960 [6:23:07<15:57:55,  8.00s/step, epoch=3/10, batch=784/996, loss=0.0000]
Training:  28%|██▊       | 2777/9960 [6:23:12<15:34:32,  7.81s/step, epoch=3/10, batch=784/996, loss=0.0000]
Training:  28%|██▊       | 2777/9960 [6:23:14<15:34:32,  7.81s/step, epoch=3/10, batch=785/996, loss=0.0000]
Training:  28%|██▊       | 2778/9960 [6:23:21<16:14:38,  8.14s/step, epoch=3/10, batch=785/996, loss=0.0000]
Training:  28%|██▊       | 2778/9960 [6:23:23<16:14:38,  8.14s/step, epoch=3/10, batch=786/996, loss=0.0000]
Training:  28%|██▊       | 2779/9960 [6:23:29<16:20:27,  8.19s/step, epoch=3/10, batch=786/996, loss=0.0000]
Training:  28%|██▊       | 2779/9960 [6:23:31<16:20:27,  8.19s/step, epoch=3/10, batch=787/996, loss=0.0000]
Training:  28%|██▊       | 2780/9960 [6:23:37<16:01:26,  8.03s/step, epoch=3/10, batch=787/996, loss=0.0000]
Training:  28%|██▊       | 2780/9960 [6:23:39<16:01:26,  8.03s/step, epoch=3/10, batch=788/996, loss=0.0000]
Training:  28%|██▊       | 2781/9960 [6:23:44<15:28:19,  7.76s/step, epoch=3/10, batch=788/996, loss=0.0000]
Training:  28%|██▊       | 2781/9960 [6:23:47<15:28:19,  7.76s/step, epoch=3/10, batch=789/996, loss=0.0000]
Training:  28%|██▊       | 2782/9960 [6:23:51<15:15:56,  7.66s/step, epoch=3/10, batch=789/996, loss=0.0000]
Training:  28%|██▊       | 2782/9960 [6:23:54<15:15:56,  7.66s/step, epoch=3/10, batch=790/996, loss=0.0000]
Training:  28%|██▊       | 2783/9960 [6:23:59<15:18:45,  7.68s/step, epoch=3/10, batch=790/996, loss=0.0000]
Training:  28%|██▊       | 2783/9960 [6:24:01<15:18:45,  7.68s/step, epoch=3/10, batch=791/996, loss=0.0000]
Training:  28%|██▊       | 2784/9960 [6:24:08<16:20:07,  8.20s/step, epoch=3/10, batch=791/996, loss=0.0000]
Training:  28%|██▊       | 2784/9960 [6:24:11<16:20:07,  8.20s/step, epoch=3/10, batch=792/996, loss=0.0000]
Training:  28%|██▊       | 2785/9960 [6:24:16<15:46:34,  7.92s/step, epoch=3/10, batch=792/996, loss=0.0000]
Training:  28%|██▊       | 2785/9960 [6:24:18<15:46:34,  7.92s/step, epoch=3/10, batch=793/996, loss=0.0000]
Training:  28%|██▊       | 2786/9960 [6:24:25<16:20:23,  8.20s/step, epoch=3/10, batch=793/996, loss=0.0000]
Training:  28%|██▊       | 2786/9960 [6:24:27<16:20:23,  8.20s/step, epoch=3/10, batch=794/996, loss=0.0000]
Training:  28%|██▊       | 2787/9960 [6:24:33<16:15:24,  8.16s/step, epoch=3/10, batch=794/996, loss=0.0000]
Training:  28%|██▊       | 2787/9960 [6:24:35<16:15:24,  8.16s/step, epoch=3/10, batch=795/996, loss=0.0000]
Training:  28%|██▊       | 2788/9960 [6:24:40<16:01:47,  8.05s/step, epoch=3/10, batch=795/996, loss=0.0000]
Training:  28%|██▊       | 2788/9960 [6:24:43<16:01:47,  8.05s/step, epoch=3/10, batch=796/996, loss=0.0000]
Training:  28%|██▊       | 2789/9960 [6:24:47<15:19:19,  7.69s/step, epoch=3/10, batch=796/996, loss=0.0000]
Training:  28%|██▊       | 2789/9960 [6:24:49<15:19:19,  7.69s/step, epoch=3/10, batch=797/996, loss=0.0000]
Training:  28%|██▊       | 2790/9960 [6:24:57<16:20:41,  8.21s/step, epoch=3/10, batch=797/996, loss=0.0000]
Training:  28%|██▊       | 2790/9960 [6:24:59<16:20:41,  8.21s/step, epoch=3/10, batch=798/996, loss=0.0000]
Training:  28%|██▊       | 2791/9960 [6:25:05<16:25:39,  8.25s/step, epoch=3/10, batch=798/996, loss=0.0000]
Training:  28%|██▊       | 2791/9960 [6:25:07<16:25:39,  8.25s/step, epoch=3/10, batch=799/996, loss=0.0000]
Training:  28%|██▊       | 2792/9960 [6:25:13<16:13:38,  8.15s/step, epoch=3/10, batch=799/996, loss=0.0000]
Training:  28%|██▊       | 2792/9960 [6:25:16<16:13:38,  8.15s/step, epoch=3/10, batch=800/996, loss=0.0000]
Training:  28%|██▊       | 2793/9960 [6:25:21<16:06:11,  8.09s/step, epoch=3/10, batch=800/996, loss=0.0000]
Training:  28%|██▊       | 2793/9960 [6:25:24<16:06:11,  8.09s/step, epoch=3/10, batch=801/996, loss=0.0000]
Training:  28%|██▊       | 2794/9960 [6:25:28<15:39:10,  7.86s/step, epoch=3/10, batch=801/996, loss=0.0000]
Training:  28%|██▊       | 2794/9960 [6:25:31<15:39:10,  7.86s/step, epoch=3/10, batch=802/996, loss=0.0000]
Training:  28%|██▊       | 2795/9960 [6:25:38<16:37:52,  8.36s/step, epoch=3/10, batch=802/996, loss=0.0000]
Training:  28%|██▊       | 2795/9960 [6:25:40<16:37:52,  8.36s/step, epoch=3/10, batch=803/996, loss=0.0000]
Training:  28%|██▊       | 2796/9960 [6:25:45<16:07:19,  8.10s/step, epoch=3/10, batch=803/996, loss=0.0000]
Training:  28%|██▊       | 2796/9960 [6:25:48<16:07:19,  8.10s/step, epoch=3/10, batch=804/996, loss=0.0000]
Training:  28%|██▊       | 2797/9960 [6:25:54<16:16:04,  8.18s/step, epoch=3/10, batch=804/996, loss=0.0000]
Training:  28%|██▊       | 2797/9960 [6:25:56<16:16:04,  8.18s/step, epoch=3/10, batch=805/996, loss=0.0000]
Training:  28%|██▊       | 2798/9960 [6:26:02<16:15:12,  8.17s/step, epoch=3/10, batch=805/996, loss=0.0000]
Training:  28%|██▊       | 2798/9960 [6:26:04<16:15:12,  8.17s/step, epoch=3/10, batch=806/996, loss=0.0000]
Training:  28%|██▊       | 2799/9960 [6:26:09<15:50:00,  7.96s/step, epoch=3/10, batch=806/996, loss=0.0000]
Training:  28%|██▊       | 2799/9960 [6:26:11<15:50:00,  7.96s/step, epoch=3/10, batch=807/996, loss=0.0000]
Training:  28%|██▊       | 2800/9960 [6:26:16<14:55:08,  7.50s/step, epoch=3/10, batch=807/996, loss=0.0000]
Training:  28%|██▊       | 2800/9960 [6:26:17<14:55:08,  7.50s/step, epoch=3/10, batch=808/996, loss=0.0000]
Training:  28%|██▊       | 2801/9960 [6:26:22<14:30:07,  7.29s/step, epoch=3/10, batch=808/996, loss=0.0000]
Training:  28%|██▊       | 2801/9960 [6:26:24<14:30:07,  7.29s/step, epoch=3/10, batch=809/996, loss=0.0000]evaluating...
Step: 2800, Training Loss: 0.0000, Training Accuracy: 0.8125, Validation Accuracy: 0.8900, 
train src:  you are a master wordsmith with deep expertise in picking the perfect word. generate a list of top 10 synonyms / antonyms for [ word ] ranked by a combined score of both creativity and popularity, alo
train gen:  you are aent wordsmithent deep expertise in picking the perfect wordent generate aent of top 10 synonyms / antonyms for [ word ] ranked byent combinedent of both creativityent popularity, along with a
train lab:  0
val src:  i want you to act as a pet behaviorist. i will provide you with a pet and their owner and your goal is to help the owner understand why their pet has been exhibiting certain behavior, and come up with
val gen:  i want you to act as a pet behavioristent i will provide you with a pet and their owner andent goalent to help the ownerent why their pet hasent exhibiting certain behavior, and come up with strategie
val lab:  0

Training:  28%|██▊       | 2802/9960 [6:26:55<29:38:52, 14.91s/step, epoch=3/10, batch=809/996, loss=0.0000]
Training:  28%|██▊       | 2802/9960 [6:26:57<29:38:52, 14.91s/step, epoch=3/10, batch=810/996, loss=0.0000]
Training:  28%|██▊       | 2803/9960 [6:27:05<26:21:36, 13.26s/step, epoch=3/10, batch=810/996, loss=0.0000]
Training:  28%|██▊       | 2803/9960 [6:27:07<26:21:36, 13.26s/step, epoch=3/10, batch=811/996, loss=0.0000]
Training:  28%|██▊       | 2804/9960 [6:27:12<23:00:27, 11.57s/step, epoch=3/10, batch=811/996, loss=0.0000]
Training:  28%|██▊       | 2804/9960 [6:27:15<23:00:27, 11.57s/step, epoch=3/10, batch=812/996, loss=0.0000]
Training:  28%|██▊       | 2805/9960 [6:27:21<21:35:51, 10.87s/step, epoch=3/10, batch=812/996, loss=0.0000]
Training:  28%|██▊       | 2805/9960 [6:27:24<21:35:51, 10.87s/step, epoch=3/10, batch=813/996, loss=0.0000]
Training:  28%|██▊       | 2806/9960 [6:27:29<19:39:44,  9.89s/step, epoch=3/10, batch=813/996, loss=0.0000]
Training:  28%|██▊       | 2806/9960 [6:27:32<19:39:44,  9.89s/step, epoch=3/10, batch=814/996, loss=0.0000]
Training:  28%|██▊       | 2807/9960 [6:27:36<18:06:16,  9.11s/step, epoch=3/10, batch=814/996, loss=0.0000]
Training:  28%|██▊       | 2807/9960 [6:27:39<18:06:16,  9.11s/step, epoch=3/10, batch=815/996, loss=0.0000]
Training:  28%|██▊       | 2808/9960 [6:27:45<17:42:45,  8.92s/step, epoch=3/10, batch=815/996, loss=0.0000]
Training:  28%|██▊       | 2808/9960 [6:27:47<17:42:45,  8.92s/step, epoch=3/10, batch=816/996, loss=0.0000]
Training:  28%|██▊       | 2809/9960 [6:27:54<17:44:23,  8.93s/step, epoch=3/10, batch=816/996, loss=0.0000]
Training:  28%|██▊       | 2809/9960 [6:27:56<17:44:23,  8.93s/step, epoch=3/10, batch=817/996, loss=0.0000]
Training:  28%|██▊       | 2810/9960 [6:28:02<17:17:31,  8.71s/step, epoch=3/10, batch=817/996, loss=0.0000]
Training:  28%|██▊       | 2810/9960 [6:28:04<17:17:31,  8.71s/step, epoch=3/10, batch=818/996, loss=0.0000]
Training:  28%|██▊       | 2811/9960 [6:28:10<16:43:52,  8.43s/step, epoch=3/10, batch=818/996, loss=0.0000]
Training:  28%|██▊       | 2811/9960 [6:28:12<16:43:52,  8.43s/step, epoch=3/10, batch=819/996, loss=0.0000]
Training:  28%|██▊       | 2812/9960 [6:28:17<16:21:01,  8.23s/step, epoch=3/10, batch=819/996, loss=0.0000]
Training:  28%|██▊       | 2812/9960 [6:28:20<16:21:01,  8.23s/step, epoch=3/10, batch=820/996, loss=0.0000]
Training:  28%|██▊       | 2813/9960 [6:28:24<15:21:36,  7.74s/step, epoch=3/10, batch=820/996, loss=0.0000]
Training:  28%|██▊       | 2813/9960 [6:28:26<15:21:36,  7.74s/step, epoch=3/10, batch=821/996, loss=0.0000]
Training:  28%|██▊       | 2814/9960 [6:28:32<15:24:23,  7.76s/step, epoch=3/10, batch=821/996, loss=0.0000]
Training:  28%|██▊       | 2814/9960 [6:28:34<15:24:23,  7.76s/step, epoch=3/10, batch=822/996, loss=0.0000]
Training:  28%|██▊       | 2815/9960 [6:28:40<15:22:13,  7.74s/step, epoch=3/10, batch=822/996, loss=0.0000]
Training:  28%|██▊       | 2815/9960 [6:28:41<15:22:13,  7.74s/step, epoch=3/10, batch=823/996, loss=0.0000]
Training:  28%|██▊       | 2816/9960 [6:28:49<16:22:49,  8.25s/step, epoch=3/10, batch=823/996, loss=0.0000]
Training:  28%|██▊       | 2816/9960 [6:28:52<16:22:49,  8.25s/step, epoch=3/10, batch=824/996, loss=0.0000]
Training:  28%|██▊       | 2817/9960 [6:28:57<15:55:34,  8.03s/step, epoch=3/10, batch=824/996, loss=0.0000]
Training:  28%|██▊       | 2817/9960 [6:28:59<15:55:34,  8.03s/step, epoch=3/10, batch=825/996, loss=0.0000]
Training:  28%|██▊       | 2818/9960 [6:29:05<15:56:57,  8.04s/step, epoch=3/10, batch=825/996, loss=0.0000]
Training:  28%|██▊       | 2818/9960 [6:29:07<15:56:57,  8.04s/step, epoch=3/10, batch=826/996, loss=0.0000]
Training:  28%|██▊       | 2819/9960 [6:29:14<17:02:56,  8.59s/step, epoch=3/10, batch=826/996, loss=0.0000]
Training:  28%|██▊       | 2819/9960 [6:29:16<17:02:56,  8.59s/step, epoch=3/10, batch=827/996, loss=0.0000]
Training:  28%|██▊       | 2820/9960 [6:29:22<16:24:24,  8.27s/step, epoch=3/10, batch=827/996, loss=0.0000]
Training:  28%|██▊       | 2820/9960 [6:29:25<16:24:24,  8.27s/step, epoch=3/10, batch=828/996, loss=0.0000]
Training:  28%|██▊       | 2821/9960 [6:29:29<15:31:22,  7.83s/step, epoch=3/10, batch=828/996, loss=0.0000]
Training:  28%|██▊       | 2821/9960 [6:29:31<15:31:22,  7.83s/step, epoch=3/10, batch=829/996, loss=0.0000]
Training:  28%|██▊       | 2822/9960 [6:29:37<15:28:08,  7.80s/step, epoch=3/10, batch=829/996, loss=0.0000]
Training:  28%|██▊       | 2822/9960 [6:29:39<15:28:08,  7.80s/step, epoch=3/10, batch=830/996, loss=0.0000]
Training:  28%|██▊       | 2823/9960 [6:29:46<16:19:06,  8.23s/step, epoch=3/10, batch=830/996, loss=0.0000]
Training:  28%|██▊       | 2823/9960 [6:29:48<16:19:06,  8.23s/step, epoch=3/10, batch=831/996, loss=0.0000]
Training:  28%|██▊       | 2824/9960 [6:29:55<16:37:29,  8.39s/step, epoch=3/10, batch=831/996, loss=0.0000]
Training:  28%|██▊       | 2824/9960 [6:29:57<16:37:29,  8.39s/step, epoch=3/10, batch=832/996, loss=0.0000]
Training:  28%|██▊       | 2825/9960 [6:30:03<16:38:24,  8.40s/step, epoch=3/10, batch=832/996, loss=0.0000]
Training:  28%|██▊       | 2825/9960 [6:30:05<16:38:24,  8.40s/step, epoch=3/10, batch=833/996, loss=0.0000]
Training:  28%|██▊       | 2826/9960 [6:30:10<15:53:00,  8.02s/step, epoch=3/10, batch=833/996, loss=0.0000]
Training:  28%|██▊       | 2826/9960 [6:30:13<15:53:00,  8.02s/step, epoch=3/10, batch=834/996, loss=0.0000]
Training:  28%|██▊       | 2827/9960 [6:30:18<15:39:33,  7.90s/step, epoch=3/10, batch=834/996, loss=0.0000]
Training:  28%|██▊       | 2827/9960 [6:30:20<15:39:33,  7.90s/step, epoch=3/10, batch=835/996, loss=0.0000]
Training:  28%|██▊       | 2828/9960 [6:30:28<16:52:33,  8.52s/step, epoch=3/10, batch=835/996, loss=0.0000]
Training:  28%|██▊       | 2828/9960 [6:30:30<16:52:33,  8.52s/step, epoch=3/10, batch=836/996, loss=0.0000]
Training:  28%|██▊       | 2829/9960 [6:30:34<15:20:30,  7.75s/step, epoch=3/10, batch=836/996, loss=0.0000]
Training:  28%|██▊       | 2829/9960 [6:30:35<15:20:30,  7.75s/step, epoch=3/10, batch=837/996, loss=0.0000]
Training:  28%|██▊       | 2830/9960 [6:30:42<15:38:58,  7.90s/step, epoch=3/10, batch=837/996, loss=0.0000]
Training:  28%|██▊       | 2830/9960 [6:30:44<15:38:58,  7.90s/step, epoch=3/10, batch=838/996, loss=0.0000]
Training:  28%|██▊       | 2831/9960 [6:30:50<15:44:49,  7.95s/step, epoch=3/10, batch=838/996, loss=0.0000]
Training:  28%|██▊       | 2831/9960 [6:30:52<15:44:49,  7.95s/step, epoch=3/10, batch=839/996, loss=0.0000]
Training:  28%|██▊       | 2832/9960 [6:30:58<15:50:53,  8.00s/step, epoch=3/10, batch=839/996, loss=0.0000]
Training:  28%|██▊       | 2832/9960 [6:31:01<15:50:53,  8.00s/step, epoch=3/10, batch=840/996, loss=0.0000]
Training:  28%|██▊       | 2833/9960 [6:31:08<16:41:49,  8.43s/step, epoch=3/10, batch=840/996, loss=0.0000]
Training:  28%|██▊       | 2833/9960 [6:31:10<16:41:49,  8.43s/step, epoch=3/10, batch=841/996, loss=0.0000]
Training:  28%|██▊       | 2834/9960 [6:31:15<15:59:53,  8.08s/step, epoch=3/10, batch=841/996, loss=0.0000]
